gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
551772,02038,Кандыагаш (02-038),02038002088,"Актюбинская область, Мугалжарский район, город Кандыагаш, улица Р.Кошкарбаева, №61",781.808487849033,784,,,EPSG:32640
551773,02038,Кандыагаш (02-038),02038002217,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Нуркажы Урынбасаров, уч. 20",1298.86932960878,1300,,2201300045548593,EPSG:32640
551774,02038,Кандыагаш (02-038),02038002599,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Жастык, уч. 10А",7191.09909841823,7225,,2201300286926390,EPSG:32640
551775,02038,Кандыагаш (02-038),02038002731,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",859.04142330334,863,,,EPSG:32640
551776,02038,Кандыагаш (02-038),02038002246,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Нуркажы Урынбасаров, уч. 4",1111.49512023217,1116,,2201300045545994,EPSG:32640
551777,02038,Кандыагаш (02-038),02038002090,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, пр. Жеңіс, уч. 65",797.040261680711,797,,2201300046342091,EPSG:32640
551778,02038,Кандыагаш (02-038),020380025343,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Жастык, уч. 3М",87.9640965132505,88,,2202100208511515,EPSG:32640
551779,02038,Кандыагаш (02-038),020380021825,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, пр. Тәуелсіздік, лин. 3, г-ж 53",23.9730071264443,24,,0201300050931008,EPSG:32640
551780,02038,Кандыагаш (02-038),020380011505,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Есет Батыр, д. 82",418.223947063713,419,,0201300225022803,EPSG:32640
551781,02038,Кандыагаш (02-038),020380023903,"Актюбинская область, Мугалжарский район, город Кандыагаш, микрорайон ""Жастык"", дом №22",6.3597861145485,6.3648,,,EPSG:32640
551782,02038,Кандыагаш (02-038),02038004060,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",96.3552023080585,96,,,EPSG:32640
551783,02038,Кандыагаш (02-038),020380022230,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Самал, д. 1А",1137.45421340517,1138,,0201300086741801,EPSG:32640
551784,02038,Кандыагаш (02-038),02038001444,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Султанмахмут Торайгыров, д. 126",607.848233401884,608,,0201300048062203,EPSG:32640
551786,02038,Кандыагаш (02-038),020380023692,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Жастык, ст-е 10Н",300.448060487202,300,,0201500031209935,EPSG:32640
551787,02038,Кандыагаш (02-038),020380011459,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Есет Батыр, ст-е 98А",30.3638069786108,30,,0201500030416037,EPSG:32640
551789,02038,Кандыагаш (02-038),02038002916,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Нурпеис Байганин, уч. 10",2989.30964453748,2992,,2201300137751699,EPSG:32640
551790,02038,Кандыагаш (02-038),020380023572,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Промзона, ст-е 73",41299.6506799616,41372,,0201500033166331,EPSG:32640
551791,02038,Кандыагаш (02-038),02038001561,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Теректі, д. 26А",1000.92078539383,1000,,0201300732431705,EPSG:32640
551792,02038,Кандыагаш (02-038),02038002906,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Нурпеис Байганин, д. 63",725.298572628803,728,,0201300048132502,EPSG:32640
551793,02038,Кандыагаш (02-038),02038002158,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Ереван Баймухамбетов, уч. 5",2338.74496024343,2340,,2201900162117748,EPSG:32640
551794,02038,Кандыагаш (02-038),02038002949,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Алтынды, д. 89Б",968.607267147354,972,,0201300050904800,EPSG:32640
551795,02038,Кандыагаш (02-038),02038002950,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Төлеген Айбергенов, д. 64",999.013319414378,1000,,0201900088208759,EPSG:32640
551796,02038,Кандыагаш (02-038),02038002951,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Төлеген Айбергенов, д. 96",998.890458025878,1000,,0201300048227006,EPSG:32640
551797,02038,Кандыагаш (02-038),02038001576,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Султанмахмут Торайгыров, д. 144Б",980.31112973322,981,,0201300086779005,EPSG:32640
551798,02038,Кандыагаш (02-038),02038002953,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Рахымжан Кошкарбаев, д. 48",979.316971871679,980,,0201300048183305,EPSG:32640
551799,02038,Кандыагаш (02-038),020380025386,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",424.515458945886,425,,,EPSG:32640
551800,02038,Кандыагаш (02-038),020380025387,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Жанаконыс, д. 40",1998.40438218045,2000,,0202000219199128,EPSG:32640
551801,02038,Кандыагаш (02-038),020380025388,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Төлеген Айбергенов, д. 22",989.375567624217,990,,0202200469357451,EPSG:32640
551802,02038,Кандыагаш (02-038),020380025389,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Жастык, д. 37А, кв. 48",32.9748590561701,33,,1201300151181426,EPSG:32640
